"person_id","display_first_last","birthdate","school","country","height","weight","season_exp","jersey","position","team_id","team_name","team_abbreviation","team_city","from_year","to_year"
76569,"Mickey Dillard",1958-10-15,"Florida State","USA","6-3",170,1,"9","Guard",1610612739,"Cavaliers","CLE","Cleveland",1981,1981
76570,"Bob Dille",1917-07-02,"Valparaiso","USA","6-3",190,1,NA,"Forward",1610610028,"Falcons","DEF","Detroit",1946,1946
76571,"John Dillon",1924-01-08,"North Carolina","USA","6-3",180,1,NA,"Forward",1610610036,"Capitols","WAS","Washington",1949,1949
76574,"Byron Dinkins",1967-06-15,"North Carolina-Charlotte","USA","6-1",170,2,"5","Guard",1610612745,"Rockets","HOU","Houston",1989,1990
76575,"Jackie Dinkins",1950-01-22,"Voorhees","USA","6-5",210,1,"23","Forward",1610612741,"Bulls","CHI","Chicago",1971,1971
76576,"Bill Dinwiddie",1943-07-15,"New Mexico Highlands","USA","6-7",220,4,"20","Forward",1610612758,"Royals","CIN","Cincinnati",1967,1971
203915,"Spencer Dinwiddie",1993-04-06,"Colorado","USA","6-5",215,9,"26","Guard",1610612751,"Nets","BKN","Brooklyn",2014,2023
101113,"Ike Diogu",1983-09-11,"Arizona State","USA","6-9",250,7,NA,"Forward",0,NA,NA,NA,2005,2011
76577,"Terry Dischinger",1940-11-21,"Purdue","USA","6-7",189,9,"42","Forward",1610612765,"Pistons","DET","Detroit",1962,1972
124,"Vlade Divac",1968-02-03,"Partizan","Serbia","7-1",260,17,"21","Center",1610612747,"Lakers","LAL","Los Angeles",1989,2004
1059,"Aleksandar Djordjevic",1967-08-26,"Fortitudo Bologna","Serbia","6-2",198,1,NA,"Guard",0,NA,NA,NA,1996,1996
76580,"Earl Dodd",1924-11-01,"Truman State","USA","6-5",175,1,NA,"Forward",1610610027,"Nuggets","DN","Denver",1949,1949
1720,"Michael Doleac",1977-06-15,"Utah","USA","6-11",262,11,"51","Center",1610612753,"Magic","ORL","Orlando",1998,2007
76581,"Joe Dolhon",1927-07-09,"New York University","USA","6-0",175,2,NA,"Guard",1610610024,"Bullets","BAL","Baltimore",1949,1950
76582,"Bob Doll",1919-08-10,"Colorado","USA","6-4",195,4,"19","Forward",1610610034,"Bombers","BOM","St. Louis",1946,1949
76583,"James Donaldson",1957-08-16,"Washington State","USA","7-2",275,14,"54","Center",1610612742,"Mavericks","DAL","Dallas",1980,1994
1629029,"Luka Doncic",1999-02-28,"Real Madrid","Slovenia","6-7",230,5,"77","Forward-Guard",1610612742,"Mavericks","DAL","Dallas",2018,2023
76584,"Bob Donham",1926-10-11,"Ohio State","USA","6-2",190,4,"12","Guard",1610612738,"Celtics","BOS","Boston",1950,1953
76585,"Harry Donovan",1926-09-10,"Muhlenberg","USA","6-2",180,1,"16","Guard",1610612752,"Knicks","NYK","New York",1949,1949
2039,"Keyon Dooling",1980-05-08,"Missouri","USA","6-3",195,14,"55","Guard",1610612746,"Clippers","LAC","Los Angeles",2000,2012
76587,"Jacky Dorsey",1954-12-18,"Georgia","USA","6-7",230,3,"34","Forward",1610612760,"SuperSonics","SEA","Seattle",1977,1980
1628416,"Tyler Dorsey",1996-02-18,"Oregon","USA","6-4",180,3,NA,"Guard",0,NA,NA,NA,2017,2022
1629652,"Luguentz Dort",1999-04-19,"Arizona State","Canada","6-4",220,4,"5","Guard",1610612760,"Thunder","OKC","Oklahoma City",2019,2023
1630245,"Ayo Dosunmu",2000-01-17,"Illinois","USA","6-5",200,2,"12","Guard",1610612741,"Bulls","CHI","Chicago",2021,2023
1628422,"Damyean Dotson",1994-05-06,"Houston","USA","6-5",210,5,NA,"Guard",0,NA,NA,NA,2017,2021
1629653,"Devon Dotson",1999-08-02,"Kansas","USA","6-1",185,3,NA,"Guard",0,NA,NA,NA,2020,2022
200763,"Quincy Douby",1984-05-16,"Rutgers","USA","6-3",175,4,"5","Guard",1610612758,"Kings","SAC","Sacramento",2006,2008
76588,"Bruce Douglas",1964-04-09,"Illinois","USA","6-3",195,1,"42","Guard",1610612758,"Kings","SAC","Sacramento",1986,1986
76589,"John Douglas",1956-06-12,"Kansas","USA","6-2",170,2,"13","Guard",1610612746,"Clippers","SDC","San Diego",1981,1982
428,"Sherman Douglas",1966-09-15,"Syracuse","USA",NA,NA,12,NA,"Guard",0,NA,NA,NA,1989,2000
201962,"Toney Douglas",1986-03-16,"Florida State","USA","6-2",195,8,NA,"Guard",0,NA,NA,NA,2009,2016
201604,"Chris Douglas-Roberts",1987-01-08,"Memphis","USA","6-7",210,7,NA,"Guard",0,NA,NA,NA,2008,2014
1629635,"Sekou Doumbouya",2000-12-23,"Limoges","France","6-9",230,4,NA,"Forward",0,NA,NA,NA,2019,2021
76592,"Lloyd Dove",1945-08-16,"St. John's (NY)","USA","6-8",198,2,"44","Forward",1610612765,"Pistons","DET","Detroit",1967,1968
202220,"Zabian Dowdell",1984-09-10,"Virginia Tech","USA","6-3",191,2,"22","Guard",1610612756,"Suns","PHX","Phoenix",2010,2010
76593,"Bill Downey",1923-11-11,"Marquette","USA","6-6",210,1,NA,"Center",1610610032,"Steamrollers","PRO","Providence",1947,1947
76594,"Steve Downing",1950-09-09,"Indiana","USA","6-8",225,2,"32","Center",1610612738,"Celtics","BOS","Boston",1973,1974
1630288,"Jeff Dowtin Jr.",1997-05-10,"Rhode Island","USA","6-3",177,2,"20","Guard",1610612761,"Raptors","TOR","Toronto",2021,2023
76595,"Danny Doyle",1940-02-06,"Belmont Abbey","USA","6-8",200,1,"14","Forward",1610612765,"Pistons","DET","Detroit",1962,1962
1628495,"Milton Doyle",1993-10-31,"Loyola (IL)","USA","6-4",180,2,"14","Guard",1610612751,"Nets","BKN","Brooklyn",2017,2017
1628408,"PJ Dozier",1996-10-25,"South Carolina","USA","6-6",205,6,"35","Guard-Forward",1610612758,"Kings","SAC","Sacramento",2017,2023
76596,"Terry Dozier",1966-06-29,"South Carolina","USA","6-9",210,1,"23","Forward",1610612766,"Hornets","CHH","Charlotte",1989,1989
201609,"Goran Dragic",1986-05-06,"Union Olimpija","Slovenia","6-4",190,15,"31","Guard",1610612749,"Bucks","MIL","Milwaukee",2008,2023
1068,"Greg Dreiling",1963-11-07,"Kansas","USA","7-1",265,10,"50","Center",1610612754,"Pacers","IND","Indiana",1986,1996
1724,"Bryce Drew",1974-09-21,"Valparaiso","USA","6-3",184,6,NA,"Guard",0,NA,NA,NA,1998,2003
76598,"John Drew",1954-09-30,"Gardner-Webb","USA","6-6",205,11,"22","Forward",1610612737,"Hawks","ATL","Atlanta",1974,1984
76599,"Larry Drew",1958-04-02,"Missouri","USA","6-1",170,10,"10","Guard",1610612758,"Kings","SAC","Sacramento",1980,1990
203580,"Larry Drew II",1990-03-05,"UCLA","USA","6-2",180,2,"1","Guard",1610612755,"76ers","PHI","Philadelphia",2014,2017
17,"Clyde Drexler",1962-06-22,"Houston","USA","6-7",222,15,"22","Guard",1610612757,"Trail Blazers","POR","Portland",1983,1997
76603,"Terry Driscoll",1947-08-28,"Boston College","USA","6-7",215,5,"7","Forward",1610612749,"Bucks","MIL","Milwaukee",1970,1974
1542,"Predrag Drobnjak",1975-10-27,"Efes Pilsen","Serbia","6-11",270,5,"14","Center",1610612760,"SuperSonics","SEA","Seattle",2001,2004
76604,"Ralph Drollinger",1954-04-20,"UCLA","USA","7-2",250,1,"52","Center",1610612742,"Mavericks","DAL","Dallas",1980,1980
203083,"Andre Drummond",1993-08-10,"Connecticut","USA","6-11",279,11,"3","Center",1610612741,"Bulls","CHI","Chicago",2012,2023
76623,"Dennis DuVal",1952-03-31,"Syracuse","USA","6-3",175,2,"21","Guard",1610612764,"Bullets","WAS","Washington",1974,1975
1630537,"Chris Duarte",1997-06-13,"Oregon","Dominican Republic","6-5",190,2,"3","Guard",1610612754,"Pacers","IND","Indiana",2021,2023
76605,"Dick Duckett",1933-03-25,"St. John's (NY)","USA","6-1",185,1,"10","Guard",1610612758,"Royals","CIN","Cincinnati",1957,1957
404,"Kevin Duckworth",1964-04-01,"Eastern Illinois","USA","7-0",300,12,"00","Center",1610612757,"Trail Blazers","POR","Portland",1986,1996
76607,"Charles Dudley",1950-03-05,"Washington","USA","6-2",180,6,"5","Guard",1610612744,"Warriors","GOS","Golden State",1972,1978
201162,"Jared Dudley",1985-07-10,"Boston College","USA","6-6",237,15,"10","Forward",1610612756,"Suns","PHX","Phoenix",2007,2020
76608,"Terry Duerod",1956-07-29,"Detroit","USA","6-2",180,4,"40","Guard",1610612765,"Pistons","DET","Detroit",1979,1982
76609,"Bob Duffy",1922-07-05,"Tulane","USA","6-4",175,1,"17","Forward",1610610025,"Stags","CHS","Chicago",1946,1946
76610,"Bob Duffy",1940-09-26,"Colgate","USA","6-3",185,3,NA,"Guard",1610612765,"Pistons","DET","Detroit",1962,1964
2768,"Chris Duhon",1982-08-31,"Duke","USA","6-1",190,10,"21","Guard",1610612741,"Bulls","CHI","Chicago",2004,2012
1626251,"Duje Dukan",1991-12-04,"Wisconsin","Croatia","6-9",220,2,"26","Forward",1610612758,"Kings","SAC","Sacramento",2015,2015
1630561,"David Duke Jr.",1999-10-13,"Providence","USA","6-4",204,2,"6","Guard",1610612751,"Nets","BKN","Brooklyn",2021,2023
76611,"Walter Dukes",1930-06-23,"Seton Hall","USA","7-0",220,8,"23","Center",1610612765,"Pistons","DET","Detroit",1955,1962
434,"Tony Dumas",1972-08-25,"Missouri-Kansas City","USA","6-6",190,4,NA,"Guard",0,NA,NA,NA,1994,1997
76615,"Andy Duncan",1922-04-17,"William & Mary","USA","6-6",195,3,"21","Forward",1610612758,"Royals","ROC","Rochester",1948,1950
1495,"Tim Duncan",1976-04-25,"Wake Forest","US Virgin Islands","6-11",250,20,"21","Center-Forward",1610612759,"Spurs","SAS","San Antonio",1997,2015
2399,"Mike Dunleavy",1980-09-15,"Duke","USA","6-9",230,16,"34","Guard-Forward",1610612744,"Warriors","GSW","Golden State",2002,2016
76616,"Mike Dunleavy",1954-03-21,"South Carolina","USA","6-3",180,11,NA,"Guard",1610612745,"Rockets","HOU","Houston",1976,1989
1627739,"Kris Dunn",1994-03-18,"Providence","USA","6-3",205,7,"11","Guard",1610612762,"Jazz","UTA","Utah",2016,2023
201142,"Kevin Durant",1988-09-29,"Texas","USA","6-10",240,15,"35","Forward",1610612756,"Suns","PHX","Phoenix",2007,2023
1631105,"Jalen Duren",2003-11-18,"Memphis","USA","6-11",250,1,"0","Center",1610612765,"Pistons","DET","Detroit",2022,2023
76619,"John Duren",1958-10-30,"Georgetown","USA","6-3",195,3,"44","Guard",1610612762,"Jazz","UTA","Utah",1980,1982
1090,"Pat Durham",1967-03-10,"Colorado State","USA","6-7",210,2,"30","Forward",1610612750,"Timberwolves","MIN","Minnesota",1992,1994
76621,"Devin Durrant",1960-10-20,"Brigham Young","USA","6-7",200,2,"17","Forward",1610612754,"Pacers","IND","Indiana",1984,1985
76622,"Ken Durrett",1948-12-08,"La Salle","USA","6-7",190,4,"33","Forward",1610612758,"Kings","KCK","Kansas City-Omaha",1971,1974
1631347,"Anthony Duruji",1998-07-22,"Florida","USA",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
1628979,"Trevon Duval",1998-08-03,"Duke","USA","6-2",189,2,"0","Guard",1610612749,"Bucks","MIL","Milwaukee",2018,2018
76625,"Craig Dykema",1959-06-11,"Long Beach State","USA","6-8",190,1,"35","Forward",1610612756,"Suns","PHX","Phoenix",1981,1981
76626,"Gene Dyker",1930-02-17,"DePaul","USA","6-6",225,1,"5","Forward",1610612737,"Hawks","MIH","Milwaukee",1953,1953
289,"Ledell Eackles",1966-11-24,"New Orleans","USA","6-5",231,7,"21","Guard",1610612764,"Wizards","WAS","Washington",1988,1997
76628,"Jim Eakins",1946-05-24,"Brigham Young","USA","6-11",215,2,"24","Center",1610612758,"Kings","KCK","Kansas City",1976,1977
768,"Acie Earl",1970-06-23,"Iowa","USA","6-11",240,4,"55","Forward-Center",1610612738,"Celtics","BOS","Boston",1993,1996
76630,"Ed Earle",1927-04-28,"Loyola-Chicago","USA","6-3",190,1,"6","Forward",1610612755,"Nationals","PHI","Syracuse",1953,1953
203921,"Cleanthony Early",1991-04-17,"Wichita State","USA","6-8",210,3,"11","Forward",1610612752,"Knicks","NYK","New York",2014,2015
1631106,"Tari Eason",2001-05-10,"Louisiana State","USA","6-8",215,1,"17","Forward",1610612745,"Rockets","HOU","Houston",2022,2023
76632,"Jerry Eaves",1959-02-08,"Louisville","USA","6-4",180,4,"22","Guard",1610612762,"Jazz","UTA","Utah",1982,1986
202365,"Devin Ebanks",1989-10-28,"West Virginia","USA","6-9",215,4,"3","Forward",1610612747,"Lakers","LAL","Los Angeles",2010,2012
76633,"Bill Ebben",1935-10-07,"Detroit","USA","6-4",190,1,"6","Guard",1610612765,"Pistons","DET","Detroit",1957,1957
76634,"Al Eberhard",1952-05-10,"Missouri","USA","6-6",225,4,"44","Forward",1610612765,"Pistons","DET","Detroit",1974,1977
2569,"Ndudi Ebi",1984-06-18,"Westbury Christian HS (TX)","USA","6-9",195,3,"44","Forward",1610612750,"Timberwolves","MIN","Minnesota",2003,2004
1630693,"Jaime Echenique",1997-04-27,"Wichita State","Colombia","6-10",258,2,NA,"Center",0,NA,NA,NA,2021,2021
76635,"Patrick Eddie",1967-12-27,"Mississippi","USA","6-11",240,1,"41","Center",1610612752,"Knicks","NYK","New York",1991,1991
76636,"Thomas Eddleman",1922-12-27,"Illinois","USA","6-2",189,4,"12","Forward",1610612765,"Pistons","FTW","Ft. Wayne Zollner",1949,1952
76637,"Kent Edelin",1962-05-24,"Virginia","USA","6-8",205,1,NA,"Forward",1610612754,"Pacers","IND","Indiana",1984,1984
721,"Tyus Edney",1973-02-14,"UCLA","USA","5-10",166,4,"2","Guard",1610612758,"Kings","SAC","Sacramento",1995,2000
1630162,"Anthony Edwards",2001-08-05,"Georgia","USA","6-4",225,3,"1","Guard",1610612750,"Timberwolves","MIN","Minnesota",2020,2023
76646,"Bill Edwards",1971-09-22,"Wright State","USA","6-8",215,1,"40","Forward",1610612755,"76ers","PHI","Philadelphia",1993,1993
898,"Blue Edwards",1965-10-31,"East Carolina","USA","6-4",200,10,NA,"Forward",0,NA,NA,NA,1989,1998
1629035,"Carsen Edwards",1998-03-12,"Purdue","USA","5-11",200,4,"4","Guard",1610612765,"Pistons","DET","Detroit",2019,2021
2451,"Corsley Edwards",1979-03-05,"Central Connecticut State","USA","6-9",275,1,NA,"Forward",0,NA,NA,NA,2002,2004
346,"Doug Edwards",1971-01-21,"Florida State","USA","6-7",235,3,"32","Forward",1610612737,"Hawks","ATL","Atlanta",1993,1995
76641,"Franklin Edwards",1959-02-02,"Cleveland State","USA","6-1",170,7,"10","Guard",1610612755,"76ers","PHI","Philadelphia",1981,1987
76643,"Jay Edwards",1969-01-03,"Indiana","USA","6-4",185,1,"3","Forward",1610612746,"Clippers","LAC","Los Angeles",1989,1989
2823,"John Edwards",1981-07-31,"Kent State","USA","7-0",275,3,"54","Center",1610612737,"Hawks","ATL","Atlanta",2004,2005
236,"Kevin Edwards",1965-10-30,"DePaul","USA","6-3",210,11,"21","Guard",1610612748,"Heat","MIA","Miami",1988,2000
1630306,"Rob Edwards",1997-01-20,"Arizona State","USA","6-5",205,2,NA,"Guard",0,NA,NA,NA,2021,2021
1629053,"Vincent Edwards",1996-04-05,"Purdue","USA","6-8",225,2,"12","Forward",1610612745,"Rockets","HOU","Houston",2018,2018
76648,"Lonnie Eggleston",1918-06-08,"Oklahoma State","USA","6-0",170,1,NA,"Guard",1610610034,"Bombers","BOM","St. Louis",1948,1948
76649,"Eddie Ehlers",1923-03-10,"Purdue","USA","6-3",198,2,"14","Guard",1610612738,"Celtics","BOS","Boston",1947,1948
378,"Craig Ehlo",1961-08-11,"Washington State","USA","6-6",180,14,NA,"Guard",0,NA,NA,NA,1983,1996
76651,"Dick Eichhorst",1933-10-21,"Southeast Missouri","USA","6-3",200,1,NA,"Guard",1610612737,"Hawks","STL","St. Louis",1961,1961
458,"Howard Eisley",1972-12-04,"Boston College","USA","6-2",185,12,"10","Guard",1610612762,"Jazz","UTA","Utah",1994,2005
1918,"Obinna Ekezie",1975-08-22,"Maryland","Nigeria","6-9",270,5,NA,"Center",0,NA,NA,NA,1999,2004
2064,"Khalid El-Amin",1979-04-25,"Connecticut","USA","5-10",200,2,"11","Guard",1610612741,"Bulls","CHI","Chicago",2000,2002
76653,"Don Eliason",1918-07-24,"Hamline","USA","6-2",210,1,"14","Forward",1610612738,"Celtics","BOS","Boston",1946,1946
53,"Mario Elie",1963-11-26,"American International","USA","6-5",225,11,"17","Guard-Forward",1610612745,"Rockets","HOU","Houston",1990,2000
1629604,"CJ Elleby",2000-06-16,"Washington State","USA","6-6",200,3,"16","Forward-Guard",1610612757,"Trail Blazers","POR","Portland",2020,2021
76655,"Ray Ellefson",1922-11-18,"West Texas A&M","USA","6-8",230,2,NA,"Center",1610612752,"Knicks","NYK","New York",1948,1950
1627740,"Henry Ellenson",1997-01-13,"Marquette","USA","6-10",240,5,NA,"Forward-Center",0,NA,NA,NA,2016,2020
201961,"Wayne Ellington",1987-11-29,"North Carolina","USA","6-4",207,14,"2","Guard",1610612747,"Lakers","LAL","Los Angeles",2009,2021
251,"Sean Elliott",1968-02-02,"Arizona","USA","6-8",220,12,"32","Forward",1610612759,"Spurs","SAS","San Antonio",1989,2000
76658,"Alexander Ellis",1936-02-11,"Niagara","USA","6-5",185,2,"30","Forward",1610612747,"Lakers","MNL","Minneapolis",1958,1959
107,"Dale Ellis",1960-08-06,"Tennessee","USA","6-7",205,17,NA,"Guard",0,NA,NA,NA,1983,1999
1677,"Harold Ellis",1970-10-07,"Morehouse","USA","6-5",220,3,"3","Forward-Guard",1610612746,"Clippers","LAC","Los Angeles",1993,1997
76661,"Joe Ellis",1944-05-03,"San Francisco","USA","6-6",175,8,"31","Forward",1610612744,"Warriors","GOS","Golden State",1966,1973
1631165,"Keon Ellis",2000-01-08,"Alabama","USA","6-3",175,1,"23","Guard",1610612758,"Kings","SAC","Sacramento",2022,2023
111,"LaPhonso Ellis",1970-05-05,"Notre Dame","USA","6-8",240,12,"3","Forward",1610612743,"Nuggets","DEN","Denver",1992,2002
1034,"LeRon Ellis",1969-04-28,"Syracuse","USA","6-9",225,3,"28","Center",1610612766,"Hornets","CHH","Charlotte",1991,1995
76663,"Leroy Ellis",1940-03-10,"St. John's (NY)","USA","6-11",210,14,"25","Forward",1610612747,"Lakers","LAL","Los Angeles",1962,1975
101145,"Monta Ellis",1985-10-26,"No College","USA","6-3",185,13,"11","Guard",1610612744,"Warriors","GSW","Golden State",2005,2016
442,"Pervis Ellison",1967-04-03,"Louisville","USA",NA,NA,11,NA,"Center",0,NA,NA,NA,1989,2000
600010,"Len Elmore",1952-03-28,"Maryland","USA","6-10",220,8,"44","Center",1610612751,"Nets","NJN","New Jersey",1976,1983
76667,"Darrell Elston",1952-08-15,"North Carolina","USA","6-3",190,1,"15","Guard",1610612754,"Pacers","IND","Indiana",1976,1976
2408,"Melvin Ely",1978-05-02,"Fresno State","USA","6-10",260,9,"4","Center-Forward",1610612766,"Bobcats","CHA","Charlotte",2002,2013
203954,"Joel Embiid",1994-03-16,"Kansas","Cameroon","7-0",280,7,"21","Center-Forward",1610612755,"76ers","PHI","Philadelphia",2014,2023
76668,"Wayne Embry",1937-03-26,"Miami (Ohio)","USA","6-8",240,11,"15","Center",1610612758,"Royals","CIN","Cincinnati",1958,1968
2765,"Andre Emmett",1982-08-27,"Texas Tech","USA","6-5",230,3,NA,"Guard",0,NA,NA,NA,2004,2011
76669,"Ned Endress",1918-03-02,"Akron","USA","6-2",200,1,NA,"Forward",1610610026,"Rebels","CLR","Cleveland",1946,1946
76670,"Chris Engler",1959-03-01,"Wyoming","USA","6-11",245,5,"50","Center",1610612744,"Warriors","GOS","Golden State",1982,1987
76671,"Wayne Englestad",1963-12-06,"California-Irvine","USA","6-8",245,1,"43","Forward",1610612743,"Nuggets","DEN","Denver",1988,1988
76672,"A.J. English",1967-07-11,"Virginia Union","USA","6-3",175,2,"14","Guard",1610612764,"Bullets","WAS","Washington",1990,1991
76673,"Alex English",1954-01-05,"South Carolina","USA","6-8",190,15,"2","Forward",1610612743,"Nuggets","DEN","Denver",1976,1990
76674,"Claude English",1946-12-26,"Rhode Island","USA","6-4",185,1,"15","Guard",1610612757,"Trail Blazers","POR","Portland",1970,1970
76676,"Jojo English",1970-02-04,"South Carolina","USA","6-4",195,3,"3","Guard",1610612741,"Bulls","CHI","Chicago",1992,1994
203119,"Kim English",1988-09-24,"Missouri","USA","6-6",200,2,"24","Guard",1610612765,"Pistons","DET","Detroit",2012,2012
76675,"Scott English",1950-10-20,"Texas-El Paso","USA","6-6",205,1,"14","Forward",1610612756,"Suns","PHX","Phoenix",1972,1972
76677,"Gene Englund",1917-10-21,"Wisconsin","USA","6-4",205,1,"10","Forward",1610612738,"Celtics","BOS","Boston",1949,1949
203898,"Tyler Ennis",1994-08-24,"Syracuse","Canada","6-3",194,4,"10","Guard",1610612747,"Lakers","LAL","Los Angeles",2014,2017
203516,"James Ennis III",1990-07-01,"Cal State-Long Beach","USA","6-6",215,8,NA,"Forward",0,NA,NA,NA,2014,2021
201623,"Semih Erden",1986-07-28,"Fenerbahce","Turkey","7-0",240,3,"9","Center",1610612738,"Celtics","BOS","Boston",2010,2011
76679,"Bo Erias",1932-07-30,"Niagara","USA","6-3",220,1,NA,"Forward",1610612747,"Lakers","MNL","Minneapolis",1957,1957
76680,"Keith Erickson",1944-04-19,"UCLA","USA","6-5",195,12,"14","Forward",1610612747,"Lakers","LAL","Los Angeles",1965,1976
76681,"Julius Erving",1950-02-22,"Massachusetts","USA","6-7",200,11,"6","Forward",1610612755,"76ers","PHI","Philadelphia",1976,1986
1915,"Evan Eschmeyer",1975-05-30,"Northwestern","USA","6-11",250,5,"00","Center",1610612751,"Nets","NJN","New Jersey",1999,2003
76682,"Jack Eskridge",1924-01-21,"Kansas","USA","6-5",200,1,NA,"Center",1610610029,"Jets","JET","Indianapolis",1948,1948
76683,"Vincenzo Esposito",1969-03-01,"Fortitudo Bologna","Italy","6-3",198,1,"4","Guard",1610612761,"Raptors","TOR","Toronto",1995,1995
1629234,"Drew Eubanks",1997-02-01,"Oregon State","USA","6-10",245,5,"24","Forward-Center",1610612756,"Suns","PHX","Phoenix",2018,2023
76687,"Bob Evans",1925-05-31,"Butler","USA","6-2",175,1,NA,"Guard",1610610030,"Olympians","INO","Indianapolis",1949,1949
76685,"Earl Evans",1955-11-11,"UNLV","USA","6-8",202,1,NA,"Forward",1610612765,"Pistons","DET","Detroit",1979,1979
1628980,"Jacob Evans",1997-06-18,"Cincinnati","USA","6-4",210,3,"12","Guard-Forward",1610612744,"Warriors","GSW","Golden State",2018,2019
202379,"Jeremy Evans",1987-10-24,"Western Kentucky","USA","6-9",200,7,"6","Forward",1610612762,"Jazz","UTA","Utah",2010,2017
2230,"Maurice Evans",1978-11-08,"Texas","USA","6-5",220,10,"6","Guard-Forward",1610612737,"Hawks","ATL","Atlanta",2001,2011
2501,"Reggie Evans",1980-05-18,"Iowa","USA","6-8",245,13,"30","Center-Forward",1610612760,"SuperSonics","SEA","Seattle",2002,2014
201936,"Tyreke Evans",1989-09-19,"Memphis","USA","6-6",220,10,NA,"Guard",0,NA,NA,NA,2009,2018
101137,"Daniel Ewing",1983-03-26,"Duke","USA","6-3",185,2,"3","Guard",1610612746,"Clippers","LAC","Los Angeles",2005,2006
201607,"Patrick Ewing",1984-05-20,"Georgetown","USA","6-8",235,2,"22","Forward",1610612740,"Hornets","NOH","New Orleans",2010,2010
